2523	συνίστασθαι πο6. 1450a36. cf διακριβȣν, ἐξακριβȣν. — ἠκρι-
2524	βῶσθαι πρὸς πᾶσαν ἀρετήν Πγ7. 1279b1. εἰκόνες μάλιστα
2525	ἤκριβωμέναι πο4. 1448b11.
2526	ἀκρίς, insectum, refertur inter τὰ πηδητικὰ ἔντομα Ζιδ7.
2527	531b20, 532b10. ε19. 550b22, 32. Ζμδ 6. 683a33. Ζγα
2528	16. 721a2, 4. ἀκρίδος μέγεθος Ζιθ3. 593b23. ἑξάπȣς. ὄπι-
2529	σθεν ἔχει τὰ πηδαλιώδη Ζμδ6. 683a36. ἔχει κοιλίαν ϗ̀ ἀπὸ
2530	ταύτης τὸ λοιπὸν ἔντερον εἱλιγμένον Ζιδ7. 532b10. θήλεσι
2531	τὸ ταῖς ὑστέραις ἀνάλογον μόριον ἐσχισμένον παρὰ τὸ ἔν-
2532	τερον Ζγα16. 721a23. θηλειῶν ϗ̀ ἀρρένων τίνες αἱ διαφοραί
2533	Ζιε28. 555b20, 21, 556a1, 2. — ἐκ συγγενῶν γίγνονται,
2534	συνδυάζονται Ζιε19. 550b32. Ζγα16. 721a4, sed ἀκρίδες
2535	τινὲς ἐγένοντο αὐτόματοι ἔγκυοι Ζικ6. 637b18. πῶς ὀχεύ-
2536	ονται, πῶς ϗ̀ πότε γίγνονται ϗ̀ ἐκπέττονται σκώληκες, ἐκ-
2537	— πῶς ᾄδȣσι (ψόφον ποιȣ͂σιν) ἀκρίδες Ζικ6. 637b16. δ9.
2538	535b12. φωνὴ λιγυρά ακ804a23. — πῶς μάχονται τοῖς
2539	ὄφεσιν Ζι6. 612a34. ἀκρίδος τι γένος ἐν Ἄργει, ὃ καλεῖται
2540	σκορπιομάχος, πῶς μάχεται θ139. 844b23. ἐν Αἰτωλοῖς
2541	φασὶν ὁρᾶν τȣς ἀσπαλάκȣς σιτεῖσθαι τὰς ἀκρίδας θ147. 847
2542	b4. (criquet C, locusta S, tetigonia Fabr St, non modo acri-
2543	dium genus sed etiam locustina et gryllina F p. 313 n 61,
2544	dubitat M p 222, acridium genus K, refertur ad orthoptera
2545	saltatoria, genus incertum AΖγ 35, acridium AΖιI 156 n 2,
2546	locust acridium et Ζιι 6 spex lacerticida Cr, acridium et Ζιε
2547	28. 555b21 certe locustinarum genus Su 198 n 10).
2548	ἄκριτος ϗ̀ χαλεπὸς ὁ Ὀρίων μβ5. 361b31.
2549	ἀκροάματα ϗ̀ ὁράματα Ηκ2. 1173b18.
2550	ἀκροᾶσθαι πρὸς χάριν Ρα1. 1354b34. δελφῖνος ῥέγχοντος
2551	ἤδη ἠκρόανταί τινες Ζιδ10. 537b3.
2552	ἀκρόασις. αἱ ἀκροάσεις κατὰ τὰ ἔθη συμβαίνȣσιν Μα3. 994
2553	b32. τὸ πλῆθος τῶν τραγῳδιῶν τῶν εἰς μίαν ἀκρόασιν τιθε-
2554	μένων πο24. 1459b22.
2555	ἀκροατής. ἀναλαβεῖν τὸν ἀκροατήν Ρα1. 1354b32. ὁ ἀκροα-
2556	τὴς ἢ θεωρὸς ἢ κριτής Ρα3. 1358b2. πῶς κλέπτεται ὁ
2557	ἀκροατής Ργ7. 1408b5. — Θάλητος ἀκροατὴς Λυκȣ͂ργος
2558	Πβ12. 1274a29. τῆς πολιτικῆς ȣ̓κ οἰκεῖος ἀκροατὴς ὁ νέος
2559	Ηα1. 1095a2.
2560	ἀκροατικός. ἔγραψάς μοι περὶ τῶν ἀκροατικῶν λόγων f612.
2561	1581a41.
2562	ἀκρογένειος. οἱ ἀκρογένειοι εὔψυχοι φ6. 812b24.
2563	ἀκρόδρυον. ȣ̓́τ᾽ ἀκρόδρυα ȣ̓́τ᾽ ὀπώρα χρόνιος Ζιθ28. 606b2.
2564	τὰ ἄλλα τὰ ἀκρόδρυα πκβ8. 930b26 (cf ὀπώρα, οἷον σῦκα
2565	ϗ̀ τὰ τοιαῦτα b20). ἕσμα ὁ αὐχὴν τȣ καρπȣ͂ τῶν ἀκρο-
2566	δρύων f 254. 1525a3, 9.
2567	ἀκροθώραξ. οἱ ἀκροθώρακες, opp οἱ σφόδρα μεθύοντες πγ2.
2568	871a9. 27. 875a29.
2569	ἀκροκώλιον πκγ40. 935b38.
2570	ἀκρόνυχοι ἄνεμοι μβ8. 367b26. — ἀκρόνυχον adverb πκς
2571	18. 942a23.
2572	ἀκρόπολις ρ9. 1429b21. ἡ (ἐν Ἀθήναις) ἀκρόπολις Ρβ23.
2573	1400a33. κ6. 399b34. οβ1347a15. f 374. 1540b3. 402.
2574	1545a31. ἀκρόπολις ὀλιγαρχικὸν ϗ̀ μοναρχικόν Πη11. 1330
2575	b19. — metaph ὥσπερ ἀκρόπολις τȣ͂ σώματος Ζμγ7. 670
2576	a26. ἀκρόπολις σωτηρίας ρ1. 1421a1.
2577	ἀκροποσθία, κοινον δέρμιατος ϗ̀ βαλάνȣ Ζια13. 493a29. διὰ
2578	τί ȣ̓ συμφύεται Ζμβ13. 657b6. (praeputium penis).
2579	ἄκρος, α, ον, τὸ ἄκρον. ἄκρα, i e τὰ μάλιστα ἐναντία, opp
2580	τὰ μέσα, τὰ ἀνὰ μέσον, τὰ μεταξύ Κ10. 12a23. τδ3.
2581	123b25, 124a7, 8. Φδ11. 219a27. ε1. 224b32 (cf b29,
2582	33). 5. 229b20. ζ4. 234b19. Γβ3. 330b33. 5. 332b7. 8. s
2583	335a8. ψβ11. 424a7. Πδ9. 1294b18. τὸ μέσον ἀμφο-
2584	τέρων μετέχει τῶν ἀκρων Ζμγ1. 661b11. ἀμφοτέρων τῶν
2585	ἄκρων τὸ μέσον ἔσχατον Ζκ9. 702b17. ita lineae puncta
2586	extrema τῆς εὐθείας τῶν ἐντὸς τῶν ἄκρων ὁτιȣ͂ν σημεῖον δυ-
2587	νάμει ἐστὶ μέσον Φθ8. 262a23. ἡ Ζ(int γραμμή) ἄκρα, τὸ 
2588	Ζ ἄκρον Φθ8. 262b12, 19. ἅπτεσθαι λέγεται ὧν τὰ ἄκρα
2589	ἅμα Φε3. 226b23. Μκ12. 1068b27. ξύλα ἀπ' ἄκρȣ φέ-
2590	ρειν ἢ κατὰ τὸ μέσον μχ26. 857a5. τȣ͂ πολυαγκίστρȣ τὸ
2591	ἄκρον Ζιδ7. 532b26. ἐπ' ἄκρῳ τῷ δένδρῳ Ζι33. 619b15.
2592	ἐπ᾽ ἄκροις τοῖς πτόρθοις Ζμδ10. 687a1. αἱ αἴγες τῶν ἄκρων Πs
2593	ἁπτόμεναι μόνον Ζιθ10. 596a15. τῶν ἀνθῶν τὰ ἄκρα χ5.
2594	796b29. τὰ ἄκρα τῶν φυτῶν φτβ1. 822b17. γλῶττα ἄκρα
2595	Ζιβ17. 508a25. οἱ τὴν ῥῖνα ἄκραν παχεῖαν ἔχοντες φ6. 811
2596	a28. ἐπ᾽ ἄκρας τῆς καρδίας Ζιβ17. 507a9. ἐπ᾽ ἄκρȣ τῶν
2597	κεράτων Ζιγ9. 517a22. ἐπ' ἄκρων τῶν πτερυγίων Ζιι13. κ0
2598	615b29. ἐπ᾽ ἄκρȣ τȣ͂ ᾠȣ͂ Ζγγ3. 754b9. περὶ ἄκραν τὴν
2599	τῆς κέρκȣ πρόσφυσιν Ζιβ11. 503b13. τὰ τριχώματα λευ-
2600	καίνεται ἐπ᾽ ἄκρȣ Ζγα5. 785a35. τὰ πτερώματα πρὸς τοῖς
2601	ἄκροις ξανθότερα χ6. 798a5, 10. ὁ ὄνυξ ἐπ' ἄκρȣ (τῶν
2602	δακτύλων) Ζια15. 494a15. cf β1. 499a27. ἐπικάμπτειν τὸν ο
2603	δάκτυλον ἀπ᾽ ἄκρȣ Ζιε30. 556b17. τὸ ἄκρον τῆς χειρός
2604	Ζκ8. 702b3. τὰ ἄκρα (τῶν ποδῶν) Ζιδ2. 525b19. (πόδες)
2605	ἐπ' ἄκρȣ, ἐξ ἄκρȣ Ζιβ8. 502b9. δ2. 526a14, 17, 20, b7.
2606	ε32. 557b15. πλεκτάνη ἐξ ἄκρȣ δικρόα Ζιδ1. 524a6. τὰ
2607	ἄκρα τῶν πτερυγίων Ζιι13. 615b29. τὰ ἄκρα τȣ͂ ῥύγχȣς a0
2608	Ζμγ1. 662b15. τὸ ἄκρον τῆς γλώττης Ζια11. 492t28
2609	(opp τὸ πλατ). Ζμβ11. 660b8. ηεγ2. 1231a13. γλῶττα
2610	ἐπ᾽ ἄκρȣ τριχώδης Ζμδ11. 691a7. τὸ ἄκρον τῆς καρδίας
2611	Ζια19. 496a19. β17. 507a5. Ζμγ4. 666b1, τȣ͂ αἰδοίȣ ϗ̀
2612	τῶν ὑστερῶν Ζια13. 493a26. γ1. 510b18, τȣ͂ ᾠȣ͂ Ζιζ10. a
2613	564b31. 13. 567b28. Ζγγ2. 752b12. 3. 754b14, τȣ͂ κέρκȣ
2614	Ζιε17. 549a33. ἐπὶ τὸ ἄκρον (usque ad extremam prtem
2615	corporis) ἐλθὼν ὁ ὄφις Ζιθ4. 594a18. — in enunciatioui-
2616	bus σύνδεσμος τίθεται ϗ̀ ἐπὶ τῶν ἄκρων ϗ̀ ἐπὶ τȣ͂ μέσȣ
2617	πο20. 1457a2. — in civitate ἄκροι i d πλȣ́σιοι et πένητες, 
2618	opp μέσοι Πδ12. 1296b39. in doctrina morali ἄκροι di-
2619	cuntur ὁ ὑπερβάλλων et ὁ ἐλλείπων, opp ὁ μέσος Ηβ7.
2620	1107b31, 1108a7. 8. 1108b24. δ10. 1125b25. αἱ ἄκραι
2621	διαθέσεις Ηβ8. 1108b14. (his cf ἂν ληφθῇ τὰ ἄκρα ἑκα-
2622	τέρων (i e τȣ͂ τε ἄρρενος ϗ̀ τȣ͂ θήλεος), ἡ τὸ μὲν ποιητικὸν 45
2623	ϗ̀ κινȣ͂ν, τὸ δὲ παθητικὸν ϗ̀ κινȣ́μενον, ȣ̓κ ἔστιν ἐκ τȣ́των
2624	τὸ γιγνόμενον ἕν Ζγα21. 729b14). ἡ ἀδικία τῶν ἄκρων ἐστι
2625	Ηε9. 1134a1. τὰ ἄκρα ϗ̀ ἑαυτοῖς ϗ̀ τῷ μέσῳ ἀντίκειται, ἐναν-
2626	τιώτερα ἑαυτοῖς ἢ τῷ μέσῳ Ηβ8. ἐναντιώτερον τοῖς ἄκροις
2627	τὰ μέσα ἢ ἐκεῖνα ἀλλήλοις ηεγ7. 1234a34. τῷ μεγέθει 50
2628	ἄκρος, τῷ δὲ ὡς δεῖ μέσος Ηδ7. 1123b14. τὸ μέσον εἶναί
2629	πως ἄκρον Ηβ6. 1107a23. — ἄκρα termini proportionis
2630	Ηε8. 1133b2. — ἄκρα terminus maior et minor syllogismi
2631	Αα4. 25b34, 36. 31. 46b22. Μζ6. 1031a25, 26. (οἱ ἄκροι
2632	Αδ12. 95b40, οἱ ὅροι Wz). ac terminus maior dicitur τὸ εs
2633	πρῶτον τῶν ἄκρων Αα31. 46b2, τὸ μεῖζον ἄκρον Αα4. 26
2634	a18-22 Wz, τὸ ἄκρον Αα38. 49a26, 37. β8. 59b2. 23.
2635	68b34, 35, 38. δ17. 99a4 (cf a22); terminus minor τὸ
2636	ἔσχατον ἄκρον Αβ8. 59b29, τὸ ἔλαττον ἄκρον Αα4. 26a18-
2637	22, τὸ ἄκρον Αα36. 48a41, b26. β24. 69a13, 18 Wz. — e
2638	τὰ ἄκρα termini medii in secunda ac tertia fgura sylogismo-
2639	rum Αβ27. 70b4 Wz. 23. 68b26 (cfa22). τὸ πρὸς τῷ μείζονι,
2640	ἐλάττονι ἄκρῳ i e propositio maior, minor Αα4. 26b1, 2. —
2641	ἀκρότατος. ἀκροτάτη κορυφῇ (Hom Α 499) κ6. 397b26.
2642	τὸ πρῶτον ϗ̀ ἀκρότατον Οα9. 279a33. ἀκρόταται αἰτίαι Μγ1.
2643	πρακτῶν ἀγαθῶν, αἱρετώτατον ȣ̔͂ τυχεῖν ἔστιν ἀκροτάτȣ Ηα2.
2644	1095a16. Πη2. 1325a7. 14. 1333a30. ἀκροτάτη δόξα Μγ5.
2645	1010a10. ἀκροτάτη πολιτεία, opp κοινή Πδ1. 1288b35.
2646	ἀκροτάτην ἔχει θέαν Φδ2. 209b20. ὑστέραι ἀκρόταται (i e
2647	μάλιστα ψυχραί?) Ζκ7. 638b6. — ἄκρως τȣ͂ μέσȣ τυχεῖν
2648	Ηβ9. 1109a34. οἱ ἄκρως θερμανθέντες φ6. 812a24. —
2649	ἀκρόθεν. ῥὶς ἀκρόθεν παχεῖα φ6. 811a29.
2650	ἀκροστήθιον τὸ ἀπὸ τ͂ ὁμφαλȣ͂ πρὸς τὸ ἀκροστήθιον, τὸ
2651	ἀπὸ τȣ͂ ἀκροστηθίȣ πρὸς τὸν τράχηλον φ6. 810b17.
2652	τὰς ἀκρότητας φτβ9. 829a10. — ἡ ἀκρότης τȣ͂ παρόντος
2653	λόγȣ ἐστὶ διορίσασθαι φτα3. 818a36.
2654	ἄκρȣλοι τρίχες φ6. 812b33.
2655	ἀκροχειρίζεσθαι Ηγ2. 1111a15.
2656	ἀκρόχολοι, def Ηδ11. 1126a18.
2657	ἀκρωμία. ζῷα τετράποδα χαίτην ἔχοντα ἐν τῷ πρανεῖ τȣ͂
2658	αὐχένος ἀπὸ τῆς κεφαλῆς μέχρι τῆς ἀκρωμίας (ὥσπερ ἵπ-
2659	πος, ὀρεύς, βόνασος), ἐπὶ τῇ ἀκρωμία (ἱππέλαφος), ἀπὸ τῆς
2660	630a24. ἄρκτος τῷ στόματι τὴν ἀκρωμίαν δακȣ͂σα κατα-
2661	βάλλει τὸν ταῦρον Ζιθ5. 594b14.
2662	ἀκρώμιον. τὰ ἀκρώμια. χαίτην ἐπὶ τῶν ἀκρωμίων ἔχȣσι βόες
2663	τινὲς ϗ̀ κάμηλοι Ζιθ28. 606a16.
2664	πρὸς ἀμφότερα τὰ ἀκρωτήρια θ130. 843a4. omnino partes
2665	extremae, ἡ κύλιξ κολοβός, ἂν τρυπηθῇ τὸ ȣ̔͂ς ἢ ἀκρώτη-
2666	ριόν τι Μδ27. 1024a25, imprimis corporis animalium par-
2667	tes extremae, χεῖρες, πόδες, δάκτυλοι Ζιγ12. 519a21. Ζγδ4.
2668	iq τῶν δακτύλων τὰ ἄκρα Ζμδ10. 687b24, 690b9. ἀκρω-
2669	τήρια ἰσχυρότερα, λιπαρώτερα, εὐεκτικώτερα φ2. 806b33.
2670	ἀκρωτήρια μεγάλα, ἰσχυρά, ἀσθενῆ, ἐγκρατῆ, τίνων τῆς ψυ-
2671	χῆς παθημάτων σημεῖά ἐστιν Αβ27. 70b17, 35. φ3. 807
2672	περὶ ἔνια ἀκρωτήρια τῶν ὀστῶν Ζιγ8. 517a4.
2673	ἀκτὴ στενοπόρος (apud Lycophronem cf h v) Ργ3. 1405b36.
2674	τὴν ἀκτὴν ταύτην τῆς Ἑὐρώπης Ἰταλίαν τούνομα λαβεῖν
2675	Πη10. 1329b11. περὶ τὰς ἀκτάς, πρὸς ταῖς ἀκταῖς Ζιε15.
2676	619a6. διασημήνασθαι ταῖς ἀκταῖς Ζιε17. 549b18.
2677	ἀκτίς. ἀκτίνεσσιν (Emped 225) αι2. 437b31. ὁ κῶνος ὁ ἀπὸ
2678	τȣ͂ ἡλίȣ συμβάλλει τὰς ἀκτῖνας μα8. 345b6. ἐμπεριλαμ-
2679	βανομένων τῶν τȣ͂ ἡλίȣ ἀκτίνων μβ9. 369b14. ᾖ ἐπαλλάτ-
2680	σχίζεσθαι εἰς ἀχανὲς αἱ ἀκτῖνες μα3. 340a32. ἀκτνες ἀνα-
2681	κλώμεναι μα3. 340a29. 12. 348a17. χ1. 791b1. ξύσματα,
2682	ἂ φαίνεται ἐν ταῖς διὰ τῶν θυρίδων ἀκτῖσιν ψα2. 404a4.
2683	πιε13. 913a10. νυκτὸς ἀπεληλύθασιν ἐκ τȣ ἀέρος αἱ ἀκτῖ-
2684	Ακτορος υiὸς Ποδάρκης f 596. 1576a33.
2685	ἄκυλος. ὑς πιαίνεται ἀκύλοις Ζιθ6. 595a29 (glans ouercus
2686	Hicis).
2687	ἄκυμος τόπος πκγ4. 931b31.
2688	Ρα15. 1376b27, 12. ἄκυρα ψηφνίσματα Ηη10. 1151b15.
2689	ὁ μὲν ἀμφορεὺς κύριος ἦν, ὁ δὲ ἄκυρος f 426. 1548b33, 40.
2690	ποιεῖν τȣ̀ς φαύλȣς νόμȣς ἀκȣ́ρȣς ρ37. 1443b28. ἄκυρον τὸ
2691	τȣ͂ θήλεος βȣλευτικόν Πα13. 1260a13. — τῶν πλεοναζόν-
2692	των (αἰδοίων) τὸ μὲν κύριον τὸ δ᾽ ἄκυρον Ζγδ4. 772b28.
2693	αἱ τῶν ἀκυρότερων περίοδοι ἀκολȣθȣ͂σι ταῖς τῶν κυριωτέρων
2694	Ζγδ9. 778a1.
2695	ἀκωλύτως χωρεῖν κ7. 401b10.
2696	ἄκων. πολιτείαν βίᾳ κατέχειν ἀκόντων Πε4. 1304b12. τὰ
2697	τραματα λυπηρὰ ϗ̀ ἄκοντι ἔσται Ηγ12. 1117b8. dist ȣ̓χ
2698	ἑκών Ηγ2. 1110b21. τὸ Ἐμπεδοκλέȣς εἰς Ἀπόλλωνα προ-
2699	οίμιον ἄκȣσα κατέκαυσεν ἀδελφή f 59. 1485b14. — ἄκων
2700	passive Ρβ6. 1384a20.
2701	ἀλαζονεία, def Ηβ7. 1108a21. ηεβ3. 1221a6. ημα33. 1193
2702	a28. περὶ ἀλαζονείας Ηδ13. ἀκολȣθεῖ τῇ ἀδικίᾳ ἀλαζονεία
2703	αρ7. 1251b2. δι' ἀλαζονείαν Ρα2. 1356a29.
2704	ἀλαζονεύεσθαι Ηδ13. 1127b17, 21. οα4. 1344a19.
2705	ἀλαζονικὸν ἡ ὑπερβολὴ ϗ̀ ἡ λίαν ἔλλειψις Ηδ13. 1127b29.
2706	ἀλαζών, def Ηβ7. 1108a22. δ13. 1127a21. ηεβ3. 1221
2707	a24. γ7. 1234a2. ημα33. 1193a29. ȣ̓κ ἐν τῇ δυνάμει ὁ
2708	ἀλαζών, ἀλλ' ἐν τῇ προαιρέσει Ηδ13. 1127b14. ἀλαζών,
2709	syn προσποιητικὸς ἀνδρείας Ηγ10. 1115b29.
2710	ἀλαμπής, opp στίλβων χ3. 793a12. ὀμμάτιον ἀλαμπές φ3.
2711	807b35.
2712	ἄλας, τὸ θ138. 844b16. φτβ2. 824a37.
2713	ἀλᾶτο (Hom Ζ201) πλ1. 953a24.
2714	ἁλατοπωλία τῶν ἁλῶν οβ1346b21.
2715	Ἄλβιον, νῆσος Bρετανική κ3. 393b12.
2716	ἀλγεῖν. ἀλγȣ͂ντι συναλγεῖν ηεη6. 1240a33. οἱ ἀλγȣ͂ντες ἀνα-
2717	βοῶσιν πκζ9. 948b21. ὅταν ἀλγήσωσιν αἱ κάμηλοι Ζιβ1.
2718	499a30. ἀλγεῖν τȣ̀ς πόδας, τȣ̀ς ὥμȣς Ζιθ7. 595b14. 26..
2719	605b1.
2720	ἀλγεινός. ἀλγεινότερος πθ8. 890a37, 39.
2721	ἀλγηδών, def τζ6. 145b2, 13. ποιεῖσθαι κίνησιν μετ᾽ ἀλγη-
2722	δόνος αν20. 479b28. ὑπ᾽ ἀλγηδόνος ϗ̀ θυμȣ͂, δι' ἀλγηδόνος
2723	ϗ̀ θυμȣ͂ ἐξελαύνεσθαι πρὸς τὸν κίνδυνον Ηγ11. 1116b34,
2724	1117a3.
2725	ἀλγήματα περὶ τὸν νῶτον, περὶ τȣ̀ς ὄρχεις Ζιγ3. 512b18, 25.
2726	ἄλγος. ἄλγεσι (Hom ο400) Ρα11. 1370b5.
2727	ἀλέα Ζγγ11. 761b8. Ζιε8. 542a28 al (ἁλέα πα9. 860a14).
2728	coni πνιγος, θερμότης Με2. 1026b34. μα3. 341a19. opp
2729	ψῦχος μα10. 347a20. Ζιθ13. 598a1. Ηη6. 1148a8. ἀλέα
2730	ἡ γινομένη ὑπὸ τȣ͂ περιέχεσθαι sim Ζμβ6. 652a8. δ10. 686
2731	a10. πβ30. 869a32. ἀλέαι ϗ̀ ψύχη ηεγ1. 1229b5. πε40.
2732	885a19. ἐν ταῖς ἀλέαις μα12. 348b4. δ1. 379a27. αν4.
2733	472a31. Ζγγ2. 753a23. πκγ9. 932b19. κε16. 939b9.
2734	ἀλέα πολλή πα20. 861b24. β30. 869a38. ἀλέα ἰσχύȣσα
2735	Ζιζ16. 570a23. δεῖ μηδ᾽ ἀλέαν εἶναι σφόδρα Ζιε16. 548
2736	b26. πονεῖν ταῖς ἀλέαις Ζιδ6. 531b16.
2737	ἀλεάζειν. ἀλεάζοντες πολλάκις ἀναπνέȣσιν αν4. 472b4. θέρμη,
2738	ἡ ποιήσει ἀλεάζειν πα39. 863b22. ε38. 884b39.
2739	ἀλεαίνειν intr Ζμβ10. 656a22. πϛ3. 885b27.
2740	ἀλεγίζειν, ἂν δ’ ἀλεγίζει (Mus 2) Ζιζ6. 563a19.
2741	ἀλεείνειν (Hom Α 542) Ρβ9. 1387a34. (Hom Ζ 202) πλ1.
2742	953a25.
2743	ἀλεεινός, opp ψυχρός μα12. 348b4. ἀλεεινοὶ τόποι sim, syn
2744	θερμοί, opp ψυχροί, χειμερινοί μκ5. 466b17, 20. μα10. 347
2745	a21. 12. 348a19, 349a4. πιδ13. 910a6. ἐν τοὶς ἀλεεινο-
2746	τάτοις Ζια5. 490a24. ἀλεεινὸν πνεῦμα, ὕδωρ, θάλαττα μβ3.
2747	358a30. 6. 364a23. Ζιβ10. 503a13. πκγ9. 932b20. κε21.
2748	939b33. ἀλεειναὶ (ἀλεεινότεραι) ὦραι, ἡμέραι, νύκτες μα10.
2749	347a21. 12. 348b6, 9, 349a4. Ζγβ8. 748a29. πκ11.
2750	ἀλεκτρυόνι διαιρȣμένῳ ὑπὸ τὸ ὑπόζωμα, ἃ ἐν τέρατος λόγῳ
2751	τιθέασιν Ζιζ2. 559b18. τὰ γιγνόμενα ἐκ μίξεως τῶν μῃ
2752	ὁμογενῶν, οἷον πέρδικος ϗ̀ ἀλεκτρυόνος, τελος ἀποβαίνει κατὰ
2753	τὸ θῆλυ τὴν μορφήν Ζγβ4. 738b27-36. — πῶς τὰ ἤθη
2754	μεταβάλλȣσιν οἱ ἀλεκτρυόνες κατὰ τὰς πράξεις. γίνονται ϗ̀
2755	θηλυδρίαι τινὲς ἐκ γενετῆς Ζιι49. 631b13, 17. πῶς ἐκτέ-
2756	μνονται Ζιι50. 631b25. (gallus, coq C S, phasianus gallus
2757	mas L St K Cr AZι I 77 n 13 Su 137 n 106 M 299).
2758	ἀλέκτωρ i q ἀλεκτρυών. ἡ φάσσα ἀλέκτορος τὸ μέγεθος
2759	f 271. 1527a17.
2760	Ἀλεξαμενὸς ὁ Στυρεὺς ἢ Τῆος πρῶτος ἔγραψε διαλόγȣς
2761	f 61. 1485b41, 1486a11.
2762	Ἀλεξανδρεὺς Κλεομένης οβ1352a16.
2763	Ἀλέξανδρος ὁ Πριάμȣ Ρα6. 1363a18. β23. 1397b21, 22,
2764	23, 1399a3. 24. 1401b35. γ14. 1414b38. f 142. 1502a36.
2765	151. 1503b29, 32. ἐν τῷ Ἀλεξάνδρῳ (i e ἐν τῷ ἐγκωμίῳ
2766	Ἀλεξάνδρȣ) Ρβ23. 1398a22. 24. 1401b20 (tribuit hoc po-
2767	lycrati Sauppe Orat II 223, et ad eandem declamationem
2768	refert 1397b21, 22, 23, 1399a3, 1401b35; sed 1399a3
2769	iure Isocrati vindicat Vhl).
2770	Ἀλέξανδρος Macedonum rex ρ1. 1420a5. κ1. 392a2. ο
2771	1352a28, b26. f 602. 1579a19. 612. 1581a40.
2772	Αλέξανδρος ὁ Μολοττός f 571. 1572a7.
2773	Ἀλεξις ϗ̀ Ἑπειός, Hλείȣ υἱοί f 595. 1575a16.
2774	ἀλεπίδωτα τὰ σελάχη Ζμδ13. 697a7.
2775	Ἀλευάδαι ἐν Λαρίσση Πε6. 1306a30.
2776	Ἀλεύας Θετταλός f 456. 1552b43. ἐπὶ Ἀλεύα f 455.
2777	1552b36.
2778	ἄλευρον. ἄλευρα καταπάσαντες Ζι40. 627b19. τῶν ἑφθῶν
2779	ἀλεύρων αἱ γραῖαι καλȣ́μεναι πι27. 893b31. τὸ ἄλευρον
2780	ἐλαίȣ ἐπιχεομένȣ λευκότερον γίνεται πκα1. 927a11. ἀλεύ-
2781	ρων et ἀλφίτων natura dist πα37. 863b2. κα3. 927a23. 7.
2782	927b15. 22. 929b8. 26. 930a3.
2783	ἀλεώρα. Bk modo ἀλεώρα exhibet, modo ἀλεωρά, modo ἀλε-
2784	ωρή. ἡ περὶ τὸ σῶμα ἀλεώρα Ζμδ10. 687a29. τῆς περὶ
2785	τȣ̀ς ἱέρακας ἕνεκα ἀλεώρας Ζιι8. 613b11. τὸ ὄστρακον τοῖς
2786	ᾠοῖς ἀλεώρα Ζγγ3. 754b8. — ἀλεωρὰν ἔχειν Ζμδ5. 679
2787	b28. — ἔχει ἐν αὐτοῖς ἀλεωρήν Ζια1. 488b10.
2788	ἀλήθεια 1. quoniam ἀλήθεια in eo cernitur, ut cogitatio con-
2789	cinat cum natura rerum (cf ἀληθής ἕκαστον ὡς ἔχει τȣ͂ εἶναι,
2790	ȣ̔τω καὶ τῆς ἀληθείας Μα1. 993b31), nominis usus modo ad
2791	τὸ ἂὂν et τὴν ȣ̓σίαν, modo ad cognitionem et scientiam vergit.
2792	πρὸς τὸ πρᾶγμα ϗ̀ τὴν ἀλήθειαν Φθ8. 263a18. ἡ ἀλήθεια,
2793	opp τὰ ὅμοια Πθ5. 1340a24. κατὰ τὴν ἀλήθειαν, opp μῦ-
2794	θος Ζιθ12. 597a7. ζητεῖν τὴν ἀλήθειαν ϗ̀ τὴν φύσιν τὴν
2795	τῶν ὄντων Φα8. 191a25. εἰς ἐπίσκεψιν τῶν ὄντων ἐλθόντες
2796	ϗ̀ φιλοσοφήσαντες περὶ τῆς ἀληθείας ΜΑ3. 983b3 Bz. ἡ
2797	φιλοσοφία ἐπιστήμη τῆς ἀληθείας Μα1. 993b20. φιλοσο-
2798	φεῖν, ἀποφήνασθαι περὶ τῆς ἀληθείας, ἡ περὶ τῆς ἀληθείας
2799	θεωρία Μα1. 993a30, b17. Οα5. 271b6. γ1. 298b13. Γα8.
2800	325a17. ζητεῖν, ἰδεῖν τὴν ἀλήθειαν μβ3. 356b17. Φθ1.
2801	251a6. δηλȣ͂ν τὴν περὶ ἕκαστον ἀλήθειαν Πγ8. 1279b15.
2802	ὥσπερ ὑπ αὐτῆς τῆς ἀληθείας ἀναγκασθέντες Φα5. 188b30.
2803	ΜΑ3. 984b10. ἀγόμενος ὑπ' αὐτῆς τῆς ἀληθείας Ζμα1.
2804	642a19. ἔχει ἕκαστος οἰκεῖόν τι πρὸς ἀλήθειαν ηεα6. 1216
2805	b31. — δόξης ὀρθότης ἀλήθεια Ηζ10. 1142b11. ἀλήθεια ϗ̀
2806	γνῶσις τα11. 104b2. δοκεῖ πρὸς ἀλήθειαν ἅπασαν ἡ γνῶσις
2807	τῆς ψυχῆς συμβάλλεσθαι ψα1. 402a5. προτιμᾶν τὴν ἀλή-
2808	θειαν Ηα4. 1096a16. ἀμφοτέρων τῶν νοητικῶν μορίων ἀλή-
2809	θεια τὸ ἔργον· τῶν πρακτικῶν ἡ ἀλήθεια ὁμολόγως ἔχȣσα τῇ
2810	ὀρέξει τῇὀρθῇ· ἡ πρακτικὴ ἀλήθεια Ηζ2. 1139b12, a30, 27.
2811	ἡ περὶ τὰ φαινόμενα ἀλήθεια (i e ea sententia, ex qua sta-
